40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.71595871336 pbc="F F F"
H -1.19652168 -3.29601096 -0.44180872 0.00152461 0.00166309 0.00211520 1
C 1.13859195 -1.92503778 -0.42709117 -0.00011344 0.00038968 0.00116409 6
H 1.26142881 -3.00873917 -0.50544803 -0.00155269 -0.00011272 0.00095547 1
C 3.62001510 -1.71250117 -0.35747624 -0.00117145 0.00397343 -0.00712139 6
H 3.68603482 -2.62342382 -0.96477810 -0.00070304 -0.00165728 -0.00607804 1
O 3.85595306 -2.32585985 1.02720178 -0.00071955 -0.00642750 0.00212728 8
N 3.78263016 -1.53291292 2.04327343 0.00307617 -0.00535803 0.00556844 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.714105345858 pbc="F F F"
C 4.65529604 -0.85395328 -0.93074590 -0.00218179 -0.00209730 -0.00149916 6
C 4.52739023 0.51521475 -0.67450437 0.00015349 0.00119016 -0.00143570 6
C 3.26209678 1.08821852 -0.43915777 -0.00076439 -0.00125007 -0.00085602 6
C 2.10694832 0.25328641 -0.45750389 0.00106814 -0.00038921 -0.00084260 6
C 2.24161758 -1.15318358 -0.71480561 0.00007420 -0.00142146 -0.00237889 6
C 0.81407666 0.81195839 -0.22213318 -0.00025284 -0.00110352 -0.00215782 6
C -0.33720210 -0.01717388 -0.23761457 0.00069862 0.00004602 0.00100083 6
C -0.20185036 -1.43633248 -0.48654978 0.00111000 -0.00115139 0.00075806 6
C -1.62108596 0.54261825 -0.01034885 0.00049057 -0.00046223 0.00149361 6
C -2.78222892 -0.28863703 -0.02544550 0.00050270 0.00159820 -0.00297153 6
C -2.64892487 -1.69808677 -0.26858930 0.00025279 -0.00049715 0.00167261 6
C 3.09348991 2.49264790 -0.17966369 0.00161121 -0.00152940 0.00356751 6
C 1.85975755 3.03148915 0.04312038 -0.00134263 0.00027279 -0.00096098 6
C 0.67543597 2.21813303 0.02896586 0.00166859 -0.00068520 0.00267503 6
C -0.60122396 2.75286151 0.24980366 -0.00006078 -0.00066334 0.00187999 6
C -1.75069933 1.95088318 0.23431129 0.00086507 0.00043673 -0.00085299 6
C -4.07155364 0.27721925 0.19915494 0.00217757 -0.00054538 0.00391286 6
C -5.20324992 -0.56222745 0.18105056 0.00094884 0.00237323 -0.00315783 6
C -5.07075922 -1.93458171 -0.05454628 0.00157706 -0.00033142 -0.00084080 6
C -3.06419741 2.49003014 0.45533668 0.00284081 0.00045406 0.00068834 6
C -4.17120253 1.69228293 0.43796701 -0.00026374 -0.00127912 0.00365709 6
H 5.64506643 -1.27933777 -1.11345446 -0.00054117 0.00113190 0.00113622 1
H 5.41225845 1.15605726 -0.65680613 -0.00093002 0.00055227 -0.00150631 1
H 3.98336314 3.12708892 -0.16521173 -0.00052702 -0.00210285 0.00107400 1
H 1.75132865 4.10143146 0.23762924 -0.00237303 0.00044115 -0.00103178 1
H -0.70346981 3.82482496 0.43879700 0.00090498 0.00034514 -0.00055140 1
H -6.19063745 -0.12685687 0.35326352 0.00237776 -0.00035918 0.00104140 1
H -5.96026672 -2.56907058 -0.06460299 0.00199518 -0.00005554 -0.00087906 1
H -3.15972295 3.56324192 0.63887857 0.00283300 -0.00175000 0.00117865 1
H -5.16256475 2.12012210 0.60792951 0.00256992 -0.00144599 -0.00043354 1
C -3.81876237 -2.49887785 -0.27661947 0.00046419 0.00054970 0.00015293 6
H -3.72281908 -3.57149397 -0.46154326 0.00269575 -0.00108038 0.00132134 1
C -1.36089673 -2.23882806 -0.49258972 0.00029547 0.00021078 -0.00324751 6
H -1.26237862 -3.31129458 -0.67884216 0.00152214 -0.00020229 -0.00041004 1
C 1.08421817 -1.96615843 -0.71767406 -0.00077282 0.00083062 -0.00143601 6
H 1.19032394 -3.03720085 -0.90773016 -0.00069888 -0.00026056 -0.00043215 1
C 3.53621856 -1.67918883 -0.95251177 -0.00048609 -0.00005800 -0.00156524 6
H 3.64364220 -2.74896441 -1.14610136 -0.00206074 -0.00156714 -0.00158971 1
O 3.66300379 -2.07413434 2.26026920 -0.01303061 0.02201152 0.00687528 8
N 3.59522818 -0.93639029 2.40475375 -0.00541161 -0.01015632 -0.00304861 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.711357540094 pbc="F F F"
C 4.65928476 -0.83172353 -0.90964047 -0.00077560 -0.00304840 -0.00190478 6
C 4.52595849 0.53868972 -0.66319785 -0.00029043 0.00252025 -0.00140254 6
C 3.25812403 1.10880134 -0.43422137 -0.00021901 -0.00234947 -0.00143992 6
C 2.10624856 0.26918773 -0.44712298 0.00130843 -0.00022852 -0.00057696 6
C 2.24688467 -1.13895615 -0.69178255 -0.00050121 -0.00269657 -0.00253367 6
C 0.81053842 0.82519144 -0.22098253 -0.00015488 -0.00135189 -0.00352447 6
C -0.33744013 -0.00858795 -0.23113626 0.00195039 0.00063583 0.00174804 6
C -0.19560519 -1.43002531 -0.46289728 0.00092827 -0.00207329 0.00137739 6
C -1.62434995 0.54886103 -0.01561495 0.00050131 -0.00029167 0.00256159 6
C -2.78213535 -0.28711427 -0.02484601 0.00035779 0.00245947 -0.00515007 6
C -2.64220804 -1.69909695 -0.24876780 -0.00088662 -0.00064560 0.00185469 6
C 3.08333256 2.51516158 -0.18915032 0.00191136 -0.00203277 0.00485568 6
C 1.84678769 3.05148145 0.02396347 -0.00137729 0.00027449 -0.00226365 6
C 0.66557570 2.23353249 0.01390041 0.00289450 -0.00129445 0.00311577 6
C -0.61407569 2.76597202 0.22252063 -0.00041549 0.00014732 0.00250287 6
C -1.76046060 1.95955902 0.21084974 0.00156920 0.00009621 -0.00106906 6
C -4.07468100 0.27665800 0.18604915 0.00239653 -0.00085026 0.00523199 6
C -5.20295387 -0.56747007 0.17431013 0.00032787 0.00353820 -0.00468383 6
C -5.06398747 -1.94236219 -0.04186061 0.00103960 -0.00072557 -0.00102844 6
C -3.07709110 2.49655612 0.41788607 0.00386828 0.00188452 0.00141699 6
C -4.18095579 1.69445125 0.40506449 -0.00231173 -0.00192817 0.00555667 6
H 5.65076043 -1.25453833 -1.08921474 -0.00105467 0.00182595 0.00216744 1
H 5.40832499 1.18307662 -0.64955446 -0.00091516 0.00040001 -0.00196191 1
H 3.97060243 3.15335849 -0.17887369 -0.00059778 -0.00318369 0.00184508 1
H 1.73356949 4.12300122 0.20672980 -0.00229954 0.00043909 -0.00126966 1
H -0.72127889 3.83970136 0.39834825 0.00123932 0.00009364 -0.00081669 1
H -6.19285330 -0.13363730 0.33559517 0.00216718 -0.00059876 0.00218539 1
H -5.95095826 -2.58045415 -0.04726441 0.00212229 -0.00011277 -0.00099065 1
H -3.17753929 3.57174929 0.58678224 0.00255084 -0.00266310 0.00122333 1
H -5.17480550 2.12076828 0.56405980 0.00276368 -0.00200999 -0.00041462 1
C -3.80883271 -2.50459421 -0.25088765 0.00061773 0.00052507 -0.00046748 6
H -3.70794551 -3.57912111 -0.42145153 0.00290961 -0.00166937 0.00224447 1
C -1.35125335 -2.23742257 -0.46135086 0.00063259 0.00053978 -0.00516015 6
H -1.24773679 -3.31176904 -0.63345128 0.00123480 -0.00057526 -0.00127151 1
C 1.09297259 -1.95694600 -0.68658398 0.00036006 0.00207982 -0.00188076 6
H 1.20387470 -3.02949582 -0.86501832 -0.00096920 -0.00041297 -0.00114250 1
C 3.54350389 -1.66147080 -0.92588659 -0.00154014 -0.00146897 -0.00205637 6
H 3.65529024 -2.73226993 -1.11098244 -0.00221742 -0.00164016 -0.00200407 1
O 3.68073450 -2.16016986 2.24964582 -0.01287598 0.02063208 0.00952388 8
N 3.61053276 -1.02641824 2.42108033 -0.00624948 -0.00423985 -0.00439741 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.70768155396 pbc="F F F"
C 4.66308962 -0.80891168 -0.88912216 -0.00293306 -0.00318915 -0.00173215 6
C 4.52426832 0.56274474 -0.65286795 0.00041858 0.00165353 -0.00177920 6
C 3.25393433 1.12986254 -0.43019607 -0.00097455 -0.00270804 -0.00161558 6
C 2.10534128 0.28563455 -0.43752304 0.00167338 -0.00120518 -0.00040495 6
C 2.25191160 -1.12408400 -0.66942478 0.00099594 -0.00258247 -0.00253135 6
C 0.80686911 0.83875791 -0.22027971 -0.00055088 -0.00101157 -0.00478251 6
C -0.33780425 0.00040334 -0.22522478 0.00168238 0.00062000 0.00298006 6
C -0.18959577 -1.42302151 -0.44025607 0.00247736 -0.00204423 0.00217233 6
C -1.62768960 0.55523381 -0.02098024 0.00216554 0.00002453 0.00371098 6
C -2.78209414 -0.28537730 -0.02439591 -0.00066077 0.00296392 -0.00776432 6
C -2.63567328 -1.69951297 -0.22979122 -0.00034926 -0.00056497 0.00204665 6
C 3.07298501 2.53791238 -0.19913649 0.00257434 -0.00274172 0.00576776 6
C 1.83373343 3.07149147 0.00489955 -0.00258483 0.00002767 -0.00397791 6
C 0.65565747 2.24896399 -0.00101629 0.00298783 -0.00103214 0.00332336 6
C -0.62691159 2.77883673 0.19595004 -0.00007477 -0.00016733 0.00283372 6
C -1.77018060 1.96799266 0.18797154 0.00153618 0.00085463 -0.00078511 6
C -4.07775547 0.27600497 0.17339476 0.00308296 -0.00092575 0.00677501 6
C -5.20259118 -0.57271002 0.16801693 -0.00067831 0.00377803 -0.00683775 6
C -5.05728896 -1.94974578 -0.02948796 0.00148126 -0.00113170 -0.00114702 6
C -3.08983167 2.50254192 0.38165621 0.00501139 0.00211612 0.00203050 6
C -4.19056401 1.69613096 0.37328813 -0.00295039 -0.00255496 0.00744859 6
H 5.65621791 -1.22917597 -1.06547936 -0.00043431 0.00227286 0.00303853 1
H 5.40409877 1.21062365 -0.64346393 -0.00021690 0.00097738 -0.00226334 1
H 3.95759952 3.17984001 -0.19310265 0.00007168 -0.00388833 0.00255768 1
H 1.71572093 4.14439163 0.17619885 -0.00193902 0.00042063 -0.00115113 1
H -0.73905201 3.85405292 0.35919436 0.00175380 0.00006546 -0.00122261 1
H -6.19490249 -0.14067029 0.31887501 0.00180322 -0.00076192 0.00341211 1
H -5.94171745 -2.59138288 -0.03028771 0.00220308 -0.00009318 -0.00114784 1
H -3.19506835 3.57939706 0.53655007 0.00207282 -0.00306512 0.00110203 1
H -5.18679530 2.12065013 0.52179226 0.00236171 -0.00227399 -0.00023310 1
C -3.79906983 -2.50961795 -0.22613640 -0.00050975 0.00028051 -0.00108691 6
H -3.69332792 -3.58576369 -0.38298551 0.00305452 -0.00188734 0.00341700 1
C -1.34183287 -2.23517976 -0.43137535 -0.00069826 0.00063954 -0.00713404 6
H -1.23339240 -3.31113715 -0.58980161 0.00101800 -0.00077508 -0.00194663 1
C 1.10151669 -1.94691287 -0.65645980 -0.00091387 0.00146100 -0.00212671 6
H 1.21716162 -3.02082995 -0.82336579 -0.00097722 -0.00002479 -0.00184209 1
C 3.55056655 -1.64311788 -0.89972174 -0.00054862 -0.00136464 -0.00217495 6
H 3.66676305 -2.71484630 -1.07616908 -0.00244085 -0.00275324 -0.00252868 1
O 3.70025132 -2.25298255 2.24025606 -0.01212964 0.00894826 0.00823206 8
N 3.62819574 -1.12453186 2.44205902 -0.00786089 0.01164262 -0.00263255 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.703147864933 pbc="F F F"
C 4.66675705 -0.78536350 -0.86880188 -0.00277638 -0.00258617 -0.00154030 6
C 4.52238077 0.58753611 -0.64339490 0.00003409 0.00111848 -0.00205457 6
C 3.24949533 1.15160758 -0.42725015 -0.00019875 -0.00327199 -0.00264505 6
C 2.10423030 0.30276698 -0.42880753 0.00165882 -0.00137821 0.00034350 6
C 2.25678088 -1.10838578 -0.64767600 0.00170320 -0.00375777 -0.00244512 6
C 0.80305734 0.85277573 -0.22002512 -0.00121870 -0.00113632 -0.00618448 6
C -0.33828615 0.00984710 -0.21973461 0.00293383 0.00141740 0.00379485 6
C -0.18372787 -1.41524135 -0.41858981 0.00244353 -0.00238079 0.00303637 6
C -1.63103447 0.56178235 -0.02620126 0.00211684 0.00087932 0.00564959 6
C -2.78207730 -0.28339479 -0.02398545 -0.00039688 0.00403082 -0.01039698 6
C -2.62924982 -1.69927701 -0.21189991 -0.00112861 -0.00002602 0.00245129 6
C 3.06241587 2.56113510 -0.21006724 0.00134530 -0.00286066 0.00708905 6
C 1.82049701 3.09169225 -0.01437982 -0.00170860 -0.00026971 -0.00604646 6
C 0.64564892 2.26455535 -0.01581919 0.00318369 -0.00109452 0.00342378 6
C -0.63970600 2.79152389 0.17036829 -0.00109925 0.00022549 0.00298685 6
C -1.77982939 1.97625475 0.16614826 0.00213288 0.00088065 -0.00088549 6
C -4.08071437 0.27527304 0.16154191 0.00313927 -0.00064643 0.00818182 6
C -5.20212603 -0.57793318 0.16222451 -0.00100499 0.00467751 -0.00871815 6
C -5.05060069 -1.95667032 -0.01781672 0.00085818 -0.00165008 -0.00132232 6
C -3.10236366 2.50799451 0.34738602 0.00611959 0.00341751 0.00335236 6
C -4.19994422 1.69732144 0.34340846 -0.00418005 -0.00339627 0.00889751 6
H 5.66159008 -1.20318447 -1.04143626 -0.00058534 0.00329873 0.00374718 1
H 5.39968006 1.23881730 -0.63823296 0.00069070 0.00221819 -0.00270290 1
H 3.94430649 3.20682386 -0.20855750 0.00077231 -0.00461508 0.00339098 1
H 1.69772924 4.16576943 0.14578866 -0.00180831 0.00079113 -0.00104305 1
H -0.75674744 3.86798116 0.32158602 0.00232957 0.00001080 -0.00156117 1
H -6.19672765 -0.14794910 0.30339395 0.00101985 -0.00088677 0.00450524 1
H -5.93250531 -2.60175138 -0.01431261 0.00210810 -0.00035615 -0.00131239 1
H -3.21226756 3.58622100 0.48917047 0.00150739 -0.00414786 0.00056009 1
H -5.19847708 2.11977516 0.48209132 0.00258005 -0.00282065 0.00003111 1
C -3.78946310 -2.51387006 -0.20290611 -0.00037260 0.00023484 -0.00187444 6
H -3.67896850 -3.59128692 -0.34706429 0.00319820 -0.00287485 0.00482612 1
C -1.33261604 -2.23201759 -0.40289444 -0.00055037 0.00070793 -0.00883729 6
H -1.21928978 -3.30929958 -0.54821897 0.00078516 -0.00148939 -0.00272095 1
C 1.10989441 -1.93598750 -0.62717525 -0.00040145 0.00199363 -0.00251876 6
H 1.23032842 -3.01109423 -0.78256333 -0.00087063 -0.00038469 -0.00273025 1
C 3.55752990 -1.62392471 -0.87370839 -0.00098612 -0.00348796 -0.00241241 6
H 3.67816144 -2.69655971 -1.04110639 -0.00268531 -0.00336079 -0.00274296 1
O 3.72087990 -2.35554223 2.22699452 -0.01269493 0.01738452 0.01030632 8
N 3.64760554 -1.23484804 2.46798912 -0.00799325 0.00559236 -0.00387856 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.697291974662 pbc="F F F"
C 4.67057596 -0.75932640 -0.84567578 -0.00473109 -0.00451172 -0.00310054 6
C 4.52021239 0.61470920 -0.63167104 -0.00148635 0.00175164 -0.00305910 6
C 3.24447029 1.17552312 -0.42347444 0.00093583 -0.00286112 -0.00265101 6
C 2.10282860 0.32179660 -0.41882914 0.00076326 -0.00385506 -0.00090457 6
C 2.26180230 -1.09077129 -0.62376633 0.00335719 -0.00300176 -0.00272156 6
C 0.79875166 0.86820813 -0.21896819 0.00014599 0.00247464 -0.00775126 6
C -0.33889065 0.02039851 -0.21269332 0.00073060 -0.00105153 0.00526732 6
C -0.17751320 -1.40632979 -0.39398693 0.00200484 0.00093470 0.00445706 6
C -1.63474293 0.56896688 -0.03048178 0.00598105 0.00313808 0.00596882 6
C -2.78212965 -0.28099462 -0.02257529 -0.00169148 0.00351784 -0.01315803 6
C -2.62251117 -1.69844752 -0.19217605 -0.00056199 0.00175663 0.00212599 6
C 3.05073378 2.58653515 -0.22171870 0.00205961 -0.00503000 0.00698245 6
C 1.80593653 3.11371867 -0.03553452 -0.00310934 0.00226288 -0.00725997 6
C 0.63465517 2.28157336 -0.03136947 0.00236439 -0.00258833 0.00229168 6
C -0.65367870 2.80515880 0.14344030 0.00057860 0.00113494 0.00400079 6
C -1.79026590 1.98505234 0.14392467 0.00058359 -0.00010048 -0.00037554 6
C -4.08395040 0.27454448 0.14950557 0.00355080 0.00069410 0.01026215 6
C -5.20176948 -0.58326651 0.15559671 -0.00135775 0.00412045 -0.01205750 6
C -5.04373295 -1.96344301 -0.00698638 0.00116440 -0.00061089 -0.00116687 6
C -3.11580670 2.51349893 0.31227701 0.00740000 0.00411891 0.00293949 6
C -4.20999921 1.69830635 0.31269535 -0.00464933 -0.00478703 0.01196232 6
H 5.66727046 -1.17472692 -1.01344670 -0.00041724 0.00524181 0.00339535 1
H 5.39482292 1.26949083 -0.63005611 0.00253634 0.00426464 -0.00390695 1
H 3.92970047 3.23618892 -0.22533861 0.00118939 -0.00496933 0.00413197 1
H 1.67787097 4.18908996 0.11150448 -0.00112691 -0.00041343 0.00030900 1
H -0.77606089 3.88279423 0.28151015 0.00307417 0.00001090 -0.00205200 1
H -6.19878344 -0.15560595 0.28609946 -0.00046624 -0.00087968 0.00579871 1
H -5.92305068 -2.61198741 -0.00035768 0.00182188 -0.00109354 -0.00096262 1
H -3.23062643 3.59295466 0.44025805 0.00056101 -0.00470245 0.00042593 1
H -5.21090905 2.11828754 0.44129665 0.00196113 -0.00297564 -0.00040479 1
C -3.77942797 -2.51758567 -0.17915912 -0.00146887 -0.00080871 -0.00144974 6
H -3.66394850 -3.59606227 -0.31067216 0.00354884 -0.00429333 0.00663422 1
C -1.32281616 -2.22792459 -0.37104167 -0.00049314 -0.00011020 -0.01204603 6
H -1.20421761 -3.30642609 -0.50236131 0.00022137 -0.00204722 -0.00356314 1
C 1.11878890 -1.92347634 -0.59452719 0.00093028 -0.00140310 -0.00356232 6
H 1.24449752 -2.99985057 -0.73687493 -0.00114106 0.00192175 -0.00452632 1
C 3.56476687 -1.60240210 -0.84567523 -0.00078146 -0.00316734 -0.00107950 6
H 3.69015506 -2.67580442 -1.00381897 -0.00264217 -0.00437026 -0.00270223 1
O 3.74739687 -2.47624074 2.19314858 -0.01296757 0.01748535 0.01590916 8
N 3.67129515 -1.36956453 2.49120866 -0.00837259 0.00480303 -0.00240069 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.669321935195 pbc="F F F"
C 4.66619752 -0.75266561 -0.82038475 -0.00740591 0.00408569 -0.02014686 6
C 4.51609885 0.62024134 -0.59992724 0.00229677 -0.00155768 -0.01438975 6
C 3.23984091 1.18123206 -0.39457858 -0.00176157 -0.00057634 -0.01423748 6
C 2.09902367 0.32666954 -0.38405976 -0.00155721 -0.00131419 -0.01910628 6
C 2.25906703 -1.08596056 -0.58602734 -0.00013869 -0.00432712 -0.01817060 6
C 0.79401797 0.87281663 -0.18914692 0.00408960 0.00403946 -0.01952141 6
C -0.34255129 0.02363500 -0.17932093 0.00220786 -0.00033388 0.00484967 6
C -0.17814450 -1.40497569 -0.34236063 0.00162046 0.00352236 0.00074382 6
C -1.64037869 0.57294949 -0.01467748 0.00756881 0.00539993 0.00675485 6
C -2.78704196 -0.27788416 -0.01008781 -0.00011585 0.00457749 -0.01669556 6
C -2.62481407 -1.69646103 -0.16680539 -0.00236896 0.00133785 -0.00038777 6
C 3.04380601 2.59393067 -0.20892456 -0.00197774 -0.00208794 0.00209350 6
C 1.79744091 3.12199117 -0.03522832 -0.00385300 0.00182235 -0.01370192 6
C 0.62711303 2.28841481 -0.02270752 -0.00061583 0.00024796 -0.00466496 6
C -0.66355749 2.81288776 0.13309778 0.00395965 0.00284050 0.00679918 6
C -1.79905445 1.99123444 0.13868490 0.00214919 -0.00080445 0.00240372 6
C -4.09112193 0.27852257 0.13969671 0.00123233 0.00124596 0.00835321 6
C -5.20880630 -0.57933250 0.13381346 -0.00284477 0.00386241 -0.01866647 6
C -5.04874295 -1.96006740 -0.02205865 -0.00170048 0.00012264 -0.00051823 6
C -3.12666521 2.52000356 0.29048771 0.01081828 0.00245484 0.00567520 6
C -4.21994339 1.70355356 0.28942998 -0.00291949 -0.00508801 0.01577151 6
H 5.66349877 -1.16987502 -0.98079171 -0.00593873 0.01422802 -0.02236238 1
H 5.39105682 1.27442013 -0.59578158 0.00277365 0.00958698 -0.00335791 1
H 3.92150898 3.24506481 -0.22313138 0.00220524 -0.00275962 0.01317217 1
H 1.66736721 4.19979463 0.08980934 -0.00294145 0.00191306 0.01215355 1
H -0.78891582 3.89300020 0.24743197 0.00461153 -0.00237601 0.01173801 1
H -6.20765698 -0.15065571 0.24458075 -0.00436280 -0.00069034 0.01110568 1
H -5.92838601 -2.60818526 -0.02977648 0.00188745 -0.00031727 0.00118194 1
H -3.24367750 3.60043867 0.40838229 0.00114810 -0.00633849 -0.00510251 1
H -5.22239108 2.12330075 0.40629562 0.00197918 -0.00131697 -0.00424103 1
C -3.78201065 -2.51508028 -0.17125949 -0.00220698 -0.00332829 0.00422119 6
H -3.66479955 -3.59356996 -0.30076247 0.00347515 -0.00702935 0.01526531 1
C -1.32272397 -2.22725585 -0.32187561 -0.00043750 0.00040572 -0.01764420 6
H -1.20224587 -3.30643740 -0.44514270 -0.00014846 -0.00496655 0.00134438 1
C 1.11935033 -1.92219021 -0.53455727 0.00637562 0.00349392 -0.01750366 6
H 1.24812943 -3.00097491 -0.65378797 -0.00216415 0.00340599 -0.03394432 1
C 3.55980564 -1.59439078 -0.82522831 -0.00116060 -0.00973461 -0.01771243 6
H 3.68546870 -2.66787700 -0.98046004 -0.00328762 -0.00236043 -0.01841332 1
O 3.87280587 -2.56529768 1.95377518 -0.01059511 0.01970123 0.11557691 8
N 3.75423123 -1.47610167 2.29910362 0.00010387 -0.03098683 0.06128528 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29654.54061643312 pbc="F F F"
C 4.67095890 -0.75331652 -0.77190346 -0.03394617 0.03015400 -0.12120402 6
C 4.51468123 0.62165542 -0.57974202 -0.00065543 0.01443104 -0.02575443 6
C 3.23734427 1.17991545 -0.37309710 0.00307715 0.02781795 -0.02878381 6
C 2.09855855 0.32437040 -0.34011844 0.00223521 0.00485486 -0.06985806 6
C 2.26193763 -1.08839596 -0.53023061 -0.00961042 0.02052702 -0.12260368 6
C 0.79181005 0.87286043 -0.16051127 0.01117602 0.00776021 -0.02224040 6
C -0.34513776 0.02488894 -0.15782605 0.00603746 -0.00676951 -0.00124107 6
C -0.17771073 -1.40498968 -0.30851343 0.00384555 0.00386329 0.00686500 6
C -1.64485500 0.57665102 -0.01414200 0.01499591 -0.00173251 0.01153202 6
C -2.79164919 -0.27354100 -0.01994969 0.00665931 -0.00574549 0.01504013 6
C -2.62743302 -1.69231035 -0.17325195 0.00500208 -0.00057402 0.00833341 6
C 3.03927938 2.59379880 -0.21224962 -0.01432511 0.02280990 0.00556433 6
C 1.79316801 3.12368799 -0.04055065 0.00888532 0.00639351 -0.01449593 6
C 0.62287975 2.29038647 -0.01557466 0.00590274 0.00559847 0.01476358 6
C -0.66883558 2.81656977 0.12991653 0.00900313 -0.00288442 0.01709532 6
C -1.80481355 1.99543269 0.13501759 0.00986949 -0.00283058 -0.00823895 6
C -4.09636674 0.28196467 0.12746615 0.00341057 -0.00199117 0.00515794 6
C -5.21267007 -0.57738000 0.12282432 -0.00536193 -0.00517234 -0.00508739 6
C -5.05060595 -1.95833122 -0.02985489 -0.00624506 0.00450612 -0.01108279 6
C -3.13361735 2.52397828 0.28037627 0.00563339 -0.00764914 -0.00247788 6
C -4.22647728 1.70675524 0.27788160 0.01020959 -0.00578380 0.00116060 6
H 5.67311263 -1.17070499 -0.90402007 -0.04545978 0.01097198 -0.10560853 1
H 5.38395236 1.28126783 -0.62356014 0.01713990 0.02745666 0.08752036 1
H 3.91812814 3.24184395 -0.24307740 0.00240372 0.03366778 0.01968540 1
H 1.66347650 4.20275726 0.06892157 -0.00671845 0.01916413 0.01127922 1
H -0.79419475 3.89727651 0.23811693 0.00547475 -0.00028051 0.00206341 1
H -6.21173225 -0.15088314 0.23915017 -0.00514843 0.00150029 -0.00101651 1
H -5.92885520 -2.60807328 -0.03302793 -0.00369406 -0.00123583 -0.00064416 1
H -3.25361942 3.60444175 0.39374336 0.01252045 -0.00442394 0.00094329 1
H -5.22953958 2.12566477 0.39116019 0.00254735 0.00057402 -0.00252673 1
C -3.78344356 -2.51203859 -0.17914898 -0.00590320 -0.01030760 0.01534337 6
H -3.66387990 -3.59143621 -0.29957367 -0.00092220 -0.00201055 0.00316914 1
C -1.32381287 -2.22448947 -0.31170988 -0.00421599 -0.00975451 0.01285428 6
H -1.20314267 -3.30356599 -0.43569912 -0.00228936 -0.00745450 0.01296685 1
C 1.12353305 -1.92593161 -0.46884140 0.00156956 0.00415444 -0.05069779 6
H 1.25472903 -3.00766174 -0.55743226 -0.00765505 0.01377422 -0.07512656 1
C 3.56309414 -1.59261490 -0.77729027 -0.03453341 0.01726439 -0.23100541 6
H 3.68767869 -2.66338075 -0.94327936 -0.00478184 -0.01385352 -0.00942644 1
O 3.90830290 -2.53956302 1.63765485 0.03642230 -0.18207114 0.51970720 8
N 3.79719588 -1.54681413 2.20307268 0.00744478 -0.00471926 0.13807565 7
40
Properties = species:S:1:pos:R:3:force:R:3:Z:I:1 Generated=T by=T Multiwfn=T energy=-29653.08730555817 pbc="F F F"
C 4.72567442 -0.75561062 -0.63791053 0.00343484 -0.01114445 -0.00141406 6
C 4.52910964 0.57574734 -0.57049628 -0.00124426 0.01129239 0.00090637 6
C 3.21709832 1.16131850 -0.34164079 -0.00240156 -0.00105785 -0.00051340 6
C 2.09114151 0.31488697 -0.28730854 0.00021016 0.00171112 -0.00074444 6
C 2.24167317 -1.11684371 -0.39755365 -0.00139333 -0.00218590 -0.00073616 6
C 0.78649525 0.87157336 -0.15361767 -0.00212455 0.00059341 0.00335030 6
C -0.35379589 0.02624303 -0.15892551 -0.00070664 -0.00051628 0.00305303 6
C -0.19350162 -1.39808316 -0.31271336 -0.00081663 0.00039898 0.00257995 6
C -1.65122043 0.57965446 -0.01903110 0.00043652 -0.00003754 0.00295991 6
C -2.78981206 -0.26974467 -0.02582765 -0.00090354 -0.00020502 0.00208480 6
C -2.62561154 -1.68665469 -0.18239322 0.00106207 0.00021793 0.00025336 6
C 3.03726191 2.55857630 -0.21599887 0.00170495 0.00057104 -0.00212003 6
C 1.78162586 3.11005950 -0.04681679 -0.00218312 0.00139323 -0.00087788 6
C 0.62256180 2.29083470 -0.01980530 0.00134001 0.00064972 0.00043956 6
C -0.68278825 2.82080468 0.12600369 -0.00098874 0.00065224 0.00245294 6
C -1.80863437 2.00575848 0.13148666 -0.00084867 -0.00134361 0.00197728 6
C -4.10206198 0.28421859 0.12614927 0.00150368 0.00078388 -0.00421707 6
C -5.20673682 -0.57338427 0.12211182 0.00053520 0.00076300 -0.00227352 6
C -5.04274512 -1.96057546 -0.03175128 0.00105600 -0.00164556 -0.00224756 6
C -3.14418664 2.53074786 0.28006575 0.00345628 0.00403380 -0.00107590 6
C -4.23226528 1.71361964 0.27882296 -0.00404373 -0.00226494 -0.00119248 6
H 5.71927011 -1.17318172 -0.81263442 0.00010032 0.00039384 -0.00164515 1
H 5.37114927 1.25981779 -0.70952134 -0.00288848 0.00149484 0.00421769 1
H 3.91622401 3.20717683 -0.25441486 -0.00093943 -0.00102119 -0.00012156 1
H 1.66592499 4.19143173 0.05744719 -0.00285428 0.00055551 -0.00351655 1
H -0.80323104 3.90172786 0.23554224 -0.00050620 0.00083052 -0.00313695 1
